frame,y
572.0,0.1755688622754491
573.0,0.17461077844311376
574.0,0.16934131736526947
580.0,0.15832335329341318
581.0,0.15880239520958084
582.0,0.15832335329341318
583.0,0.15736526946107784
584.0,0.1549700598802395
585.0,0.15736526946107784
586.0,0.1540119760479042
587.0,0.1525748502994012
588.0,0.1525748502994012
589.0,0.15209580838323353
590.0,0.15065868263473053
591.0,0.1482634730538922
592.0,0.14874251497005989
593.0,0.14634730538922155
594.0,0.14347305389221557
595.0,0.13868263473053893
596.0,0.1362874251497006
597.0,0.1295808383233533
598.0,0.12143712574850299
599.0,0.11473053892215569
600.0,0.10658682634730539
601.0,0.09988023952095808
602.0,0.10131736526946107
603.0,0.10610778443113772
604.0,0.10850299401197605
605.0,0.11281437125748503
606.0,0.11712574850299401
607.0,0.12095808383233533
608.0,0.1267065868263473
609.0,0.13341317365269462
610.0,0.13245508982035928
611.0,0.13676646706586826
612.0,0.14059880239520958
613.0,0.1429940119760479
614.0,0.1468263473053892
615.0,0.15065868263473053
616.0,0.1549700598802395
617.0,0.1578443113772455
618.0,0.16023952095808383
619.0,0.16023952095808383
620.0,0.16502994011976047
621.0,0.16934131736526947
622.0,0.17796407185628743
623.0,0.1784431137724551
624.0,0.1784431137724551
625.0,0.1645508982035928
626.0,0.15880239520958084
627.0,0.1554491017964072
628.0,0.15113772455089822
629.0,0.14634730538922155
630.0,0.1348502994011976
631.0,0.12862275449101795
632.0,0.12239520958083833
633.0,0.11712574850299401
634.0,0.1118562874251497
635.0,0.10562874251497006
636.0,0.09892215568862275
637.0,0.09365269461077844
638.0,0.08455089820359281
639.0,0.07832335329341317
640.0,0.07353293413173653
641.0,0.06874251497005988
642.0,0.06538922155688623
643.0,0.06011976047904192
644.0,0.04910179640718563
645.0,0.04431137724550898
646.0,0.04862275449101797
647.0,0.05437125748502994
648.0,0.058682634730538925
649.0,0.062035928143712574
650.0,0.0658682634730539
651.0,0.07065868263473053
652.0,0.07401197604790419
653.0,0.07592814371257485
654.0,0.07976047904191617
655.0,0.08311377245508982
656.0,0.08550898203592815
657.0,0.09700598802395209
658.0,0.09748502994011976
659.0,0.09988023952095808
660.0,0.10083832335329342
661.0,0.10275449101796408
662.0,0.10754491017964071
663.0,0.10850299401197605
664.0,0.12191616766467066
665.0,0.12191616766467066
666.0,0.12431137724550899
667.0,0.12862275449101795
668.0,0.13101796407185629
669.0,0.13532934131736526
670.0,0.1377245508982036
671.0,0.1473053892215569
672.0,0.14107784431137724
673.0,0.13437125748502993
674.0,0.13101796407185629
675.0,0.12574850299401197
676.0,0.11952095808383234
677.0,0.11281437125748503
678.0,0.10754491017964071
679.0,0.09508982035928144
680.0,0.0888622754491018
681.0,0.08263473053892216
682.0,0.07688622754491017
683.0,0.0725748502994012
684.0,0.06634730538922155
685.0,0.05580838323353293
686.0,0.04526946107784431
687.0,0.042395209580838325
688.0,0.042395209580838325
689.0,0.029940119760479042
690.0,0.02658682634730539
691.0,0.018922155688622756
692.0,0.014610778443113773
693.0,0.01748502994011976
694.0,0.0237125748502994
695.0,0.028023952095808383
696.0,0.03089820359281437
697.0,0.03377245508982036
698.0,0.036646706586826346
699.0,0.043353293413173656
700.0,0.04574850299401197
701.0,0.05101796407185629
702.0,0.05341317365269461
703.0,0.05485029940119761
704.0,0.05964071856287425
705.0,0.06107784431137724
706.0,0.06682634730538922
707.0,0.0725748502994012
708.0,0.07688622754491017
709.0,0.07976047904191617
710.0,0.08263473053892216
