frame,y
676.0,0.18107784431137725
677.0,0.17604790419161676
678.0,0.16550898203592815
679.0,0.16
680.0,0.15449101796407186
681.0,0.14946107784431137
682.0,0.14491017964071856
683.0,0.1391616766467066
684.0,0.1341317365269461
685.0,0.1252694610778443
686.0,0.11880239520958084
687.0,0.1132934131736527
688.0,0.10922155688622755
689.0,0.10275449101796408
690.0,0.09676646706586826
691.0,0.09221556886227544
692.0,0.08838323353293413
693.0,0.08982035928143713
694.0,0.09221556886227544
695.0,0.09125748502994012
696.0,0.09197604790419162
697.0,0.09461077844311377
698.0,0.09508982035928144
699.0,0.09748502994011976
700.0,0.09844311377245508
701.0,0.09796407185628743
702.0,0.09844311377245508
703.0,0.09844311377245508
704.0,0.10035928143712575
705.0,0.09988023952095808
706.0,0.09988023952095808
707.0,0.10083832335329342
708.0,0.10323353293413173
709.0,0.10323353293413173
710.0,0.10323353293413173
711.0,0.10275449101796408
712.0,0.10227544910179641
713.0,0.10227544910179641
714.0,0.10538922155688622
716.0,0.10706586826347306
717.0,0.10826347305389221
718.0,0.10826347305389221
719.0,0.10802395209580838
720.0,0.10850299401197605
721.0,0.10994011976047904
722.0,0.11137724550898204
723.0,0.11089820359281437
724.0,0.11137724550898204
725.0,0.11305389221556886
726.0,0.11497005988023952
727.0,0.10634730538922156
728.0,0.10083832335329342
729.0,0.08910179640718563
730.0,0.08167664670658682
731.0,0.08023952095808383
733.0,0.07065868263473053
734.0,0.0658682634730539
735.0,0.05940119760479042
736.0,0.060359281437125746
737.0,0.05844311377245509
738.0,0.060359281437125746
739.0,0.060359281437125746
740.0,0.06155688622754491
741.0,0.0629940119760479
742.0,0.0629940119760479
743.0,0.06538922155688623
744.0,0.06634730538922155
745.0,0.06634730538922155
746.0,0.06634730538922155
747.0,0.06730538922155689
748.0,0.07065868263473053
749.0,0.07065868263473053
750.0,0.0711377245508982
751.0,0.0711377245508982
752.0,0.07209580838323354
753.0,0.07209580838323354
754.0,0.07449101796407186
755.0,0.06227544910179641
756.0,0.05844311377245509
757.0,0.055568862275449105
758.0,0.04958083832335329
759.0,0.04407185628742515
760.0,0.03856287425149701
761.0,0.034491017964071856
762.0,0.020838323353293414
763.0,0.01341317365269461
764.0,0.012455089820359281
765.0,0.012455089820359281
766.0,0.01532934131736527
767.0,0.01532934131736527
768.0,0.01532934131736527
769.0,0.016047904191616766
770.0,0.017005988023952097
771.0,0.017964071856287425
772.0,0.01748502994011976
773.0,0.01748502994011976
774.0,0.018922155688622756
775.0,0.020119760479041918
776.0,0.02035928143712575
777.0,0.021077844311377245
778.0,0.023952095808383235
779.0,0.0237125748502994
780.0,0.02467065868263473
781.0,0.024191616766467066
782.0,0.023233532934131735
783.0,0.023233532934131735
784.0,0.02467065868263473
785.0,0.027065868263473052
792.0,-0.0016766467065868263
793.0,-0.01029940119760479
794.0,-0.01532934131736527
795.0,-0.022994011976047904
796.0,-0.027065868263473052
797.0,-0.032335329341317366
798.0,-0.036646706586826346
799.0,-0.04095808383233533
800.0,-0.04383233532934132
