frame,y
54.0,0.14491017964071856
56.0,0.14874251497005989
59.0,0.1549700598802395
60.0,0.1564071856287425
61.0,0.15832335329341318
62.0,0.1592814371257485
63.0,0.16023952095808383
64.0,0.16167664670658682
65.0,0.16311377245508982
66.0,0.16311377245508982
67.0,0.1674251497005988
68.0,0.16982035928143713
70.0,0.17125748502994012
72.0,0.1770059880239521
74.0,0.17652694610778444
76.0,0.16790419161676648
77.0,0.1568862275449102
79.0,0.14538922155688622
80.0,0.14011976047904193
81.0,0.13580838323353295
82.0,0.13005988023952095
83.0,0.12287425149700598
84.0,0.12910179640718564
85.0,0.13101796407185629
86.0,0.13293413173652693
87.0,0.13197604790419162
88.0,0.13101796407185629
89.0,0.13149700598802394
90.0,0.13197604790419162
91.0,0.13341317365269462
92.0,0.13389221556886227
93.0,0.1377245508982036
94.0,0.13820359281437125
95.0,0.1391616766467066
96.0,0.13964071856287424
97.0,0.14059880239520958
98.0,0.14203592814371258
99.0,0.1429940119760479
100.0,0.1458682634730539
101.0,0.14778443113772455
102.0,0.14778443113772455
103.0,0.14778443113772455
104.0,0.1377245508982036
105.0,0.13149700598802394
106.0,0.1267065868263473
107.0,0.11808383233532935
108.0,0.11137724550898204
109.0,0.10658682634730539
110.0,0.10131736526946107
111.0,0.0955688622754491
112.0,0.09700598802395209
113.0,0.09988023952095808
114.0,0.10275449101796408
115.0,0.10275449101796408
116.0,0.1051497005988024
117.0,0.10467065868263473
118.0,0.10610778443113772
119.0,0.10802395209580838
120.0,0.10994011976047904
121.0,0.11281437125748503
122.0,0.11520958083832335
123.0,0.118562874251497
124.0,0.11904191616766467
125.0,0.11904191616766467
126.0,0.12047904191616766
127.0,0.12287425149700598
128.0,0.12622754491017965
129.0,0.1281437125748503
130.0,0.13341317365269462
131.0,0.13437125748502993
132.0,0.13197604790419162
133.0,0.12862275449101795
134.0,0.12287425149700598
135.0,0.11808383233532935
136.0,0.1132934131736527
137.0,0.1037125748502994
138.0,0.09700598802395209
139.0,0.09173652694610779
140.0,0.08838323353293413
141.0,0.08311377245508982
142.0,0.07976047904191617
143.0,0.08167664670658682
144.0,0.08838323353293413
145.0,0.08742514970059881
146.0,0.08934131736526946
147.0,0.0902994011976048
148.0,0.09365269461077844
149.0,0.09508982035928144
150.0,0.09652694610778444
151.0,0.10083832335329342
152.0,0.10179640718562874
153.0,0.10179640718562874
154.0,0.1037125748502994
155.0,0.10562874251497006
156.0,0.10562874251497006
157.0,0.10658682634730539
158.0,0.11089820359281437
159.0,0.11233532934131736
160.0,0.11233532934131736
161.0,0.1132934131736527
162.0,0.11568862275449102
163.0,0.11808383233532935
164.0,0.118562874251497
165.0,0.12047904191616766
166.0,0.12239520958083833
167.0,0.12383233532934132
168.0,0.12574850299401197
169.0,0.1267065868263473
170.0,0.13053892215568863
171.0,0.13341317365269462
172.0,0.1281437125748503
173.0,0.12095808383233533
174.0,0.11664670658682635
175.0,0.11281437125748503
176.0,0.10658682634730539
177.0,0.09700598802395209
178.0,0.09125748502994012
179.0,0.08790419161676646
180.0,0.08167664670658682
181.0,0.07736526946107784
182.0,0.0725748502994012
183.0,0.06778443113772455
184.0,0.06155688622754491
185.0,0.05389221556886228
186.0,0.0481437125748503
187.0,0.041437125748502994
188.0,0.041437125748502994
189.0,0.03089820359281437
190.0,0.024191616766467066
191.0,0.019401197604790418
192.0,0.012215568862275449
193.0,0.012215568862275449
194.0,0.015089820359281437
195.0,0.018922155688622756
196.0,0.019401197604790418
197.0,0.019880239520958083
198.0,0.022754491017964073
199.0,0.02467065868263473
200.0,0.027065868263473052
201.0,0.027544910179640718
202.0,0.02898203592814371
203.0,0.032335329341317366
204.0,0.03473053892215569
205.0,0.03473053892215569
206.0,0.035688622754491015
207.0,0.036646706586826346
208.0,0.03904191616766467
209.0,0.04095808383233533
210.0,0.041916167664670656
211.0,0.041916167664670656
212.0,0.036167664670658684
213.0,0.02898203592814371
214.0,0.020838323353293414
215.0,0.01652694610778443
216.0,0.01029940119760479
217.0,0.0031137724550898203
218.0,-0.002155688622754491
219.0,-0.004550898203592815
220.0,-0.006946107784431138
221.0,-0.004550898203592815
222.0,-0.0026347305389221557
223.0,-0.00023952095808383233
224.0,0.0031137724550898203
225.0,0.003592814371257485
226.0,0.004550898203592815
234.0,0.01748502994011976
235.0,0.019401197604790418
236.0,0.021796407185628742
237.0,0.021317365269461076
238.0,0.021796407185628742
