frame,y
397.0,0.17988023952095808
398.0,0.17317365269461077
399.0,0.1659880239520958
400.0,0.16119760479041917
401.0,0.1549700598802395
402.0,0.1429940119760479
403.0,0.1295808383233533
404.0,0.12335329341317365
405.0,0.12622754491017965
406.0,0.12622754491017965
407.0,0.12622754491017965
408.0,0.12622754491017965
409.0,0.1281437125748503
410.0,0.1295808383233533
411.0,0.13149700598802394
412.0,0.13197604790419162
413.0,0.13341317365269462
414.0,0.13341317365269462
415.0,0.1348502994011976
416.0,0.13724550898203594
417.0,0.1391616766467066
418.0,0.1391616766467066
419.0,0.1391616766467066
420.0,0.13964071856287424
421.0,0.14203592814371258
422.0,0.14251497005988023
423.0,0.1429940119760479
424.0,0.1458682634730539
425.0,0.1458682634730539
426.0,0.1468263473053892
427.0,0.1482634730538922
428.0,0.14922155688622754
429.0,0.15017964071856288
430.0,0.15209580838323353
431.0,0.15353293413173652
432.0,0.15592814371257485
433.0,0.15592814371257485
434.0,0.1578443113772455
435.0,0.15832335329341318
436.0,0.1444311377245509
437.0,0.13532934131736526
438.0,0.12910179640718564
439.0,0.11664670658682635
440.0,0.10754491017964071
441.0,0.10467065868263473
442.0,0.09796407185628743
443.0,0.0888622754491018
444.0,0.08982035928143713
445.0,0.09317365269461078
446.0,0.0941317365269461
447.0,0.09748502994011976
448.0,0.09940119760479042
449.0,0.10083832335329342
450.0,0.10227544910179641
451.0,0.1037125748502994
452.0,0.10419161676646707
453.0,0.1051497005988024
454.0,0.10802395209580838
455.0,0.10946107784431137
456.0,0.10994011976047904
457.0,0.11137724550898204
458.0,0.11137724550898204
459.0,0.11473053892215569
460.0,0.11616766467065869
461.0,0.11904191616766467
462.0,0.12191616766467066
463.0,0.12191616766467066
464.0,0.12335329341317365
465.0,0.12383233532934132
466.0,0.12431137724550899
467.0,0.1267065868263473
468.0,0.1295808383233533
469.0,0.13197604790419162
470.0,0.13197604790419162
471.0,0.13437125748502993
472.0,0.13532934131736526
473.0,0.1362874251497006
474.0,0.1362874251497006
475.0,0.1362874251497006
476.0,0.13580838323353295
477.0,0.13580838323353295
478.0,0.1362874251497006
479.0,0.13341317365269462
480.0,0.12143712574850299
481.0,0.11137724550898204
484.0,0.08742514970059881
485.0,0.08167664670658682
486.0,0.07449101796407186
487.0,0.07497005988023953
488.0,0.07592814371257485
