frame,y
790.0,0.18467065868263474
791.0,0.17532934131736527
792.0,0.1664670658682635
793.0,0.15904191616766467
794.0,0.1564071856287425
795.0,0.1532934131736527
796.0,0.1482634730538922
797.0,0.14203592814371258
798.0,0.13820359281437125
800.0,0.12383233532934132
801.0,0.11760479041916168
802.0,0.11305389221556886
803.0,0.11017964071856287
804.0,0.10179640718562874
805.0,0.09700598802395209
806.0,0.09221556886227544
807.0,0.09269461077844311
808.0,0.09652694610778444
809.0,0.10155688622754491
810.0,0.10227544910179641
811.0,0.10922155688622755
812.0,0.10994011976047904
813.0,0.11209580838323353
814.0,0.11592814371257484
815.0,0.11976047904191617
816.0,0.12287425149700598
817.0,0.12479041916167664
818.0,0.1274251497005988
819.0,0.12934131736526946
820.0,0.1331736526946108
821.0,0.13437125748502993
822.0,0.14011976047904193
823.0,0.14011976047904193
824.0,0.14562874251497007
825.0,0.14754491017964072
826.0,0.15065868263473053
827.0,0.1540119760479042
828.0,0.15736526946107784
829.0,0.16383233532934133
830.0,0.16694610778443114
831.0,0.16023952095808383
832.0,0.15425149700598803
833.0,0.15233532934131735
834.0,0.15017964071856288
835.0,0.14347305389221557
836.0,0.13820359281437125
837.0,0.13437125748502993
838.0,0.12431137724550899
839.0,0.12239520958083833
840.0,0.11760479041916168
841.0,0.11473053892215569
842.0,0.1089820359281437
843.0,0.1037125748502994
844.0,0.10059880239520957
845.0,0.08790419161676646
846.0,0.081437125748503
847.0,0.08239520958083832
848.0,0.081437125748503
849.0,0.07305389221556886
850.0,0.06706586826347305
851.0,0.0658682634730539
852.0,0.07497005988023953
853.0,0.0792814371257485
854.0,0.08047904191616767
855.0,0.08311377245508982
856.0,0.08718562874251497
857.0,0.08982035928143713
858.0,0.09317365269461078
859.0,0.09580838323353294
860.0,0.1037125748502994
861.0,0.10850299401197605
862.0,0.10850299401197605
863.0,0.11041916167664671
864.0,0.11233532934131736
865.0,0.11664670658682635
866.0,0.118562874251497
867.0,0.12479041916167664
868.0,0.12838323353293413
869.0,0.13053892215568863
870.0,0.13389221556886227
871.0,0.13508982035928144
872.0,0.13820359281437125
873.0,0.14538922155688622
874.0,0.14946107784431137
875.0,0.1391616766467066
876.0,0.13508982035928144
877.0,0.13053892215568863
878.0,0.12766467065868264
879.0,0.12239520958083833
880.0,0.11281437125748503
881.0,0.10706586826347306
882.0,0.10083832335329342
883.0,0.09580838323353294
884.0,0.09676646706586826
885.0,0.0955688622754491
886.0,0.08646706586826347
887.0,0.08335329341317366
888.0,0.07305389221556886
889.0,0.0711377245508982
890.0,0.06826347305389222
891.0,0.06227544910179641
892.0,0.057724550898203594
893.0,0.05365269461077844
894.0,0.05053892215568862
895.0,0.05748502994011976
896.0,0.06059880239520958
897.0,0.06491017964071856
898.0,0.06706586826347305
899.0,0.07089820359281437
900.0,0.07353293413173653
901.0,0.07449101796407186
902.0,0.07952095808383233
903.0,0.0852694610778443
904.0,0.08455089820359281
905.0,0.08742514970059881
906.0,0.0881437125748503
907.0,0.09125748502994012
908.0,0.0955688622754491
909.0,0.10083832335329342
910.0,0.10610778443113772
911.0,0.10083832335329342
912.0,0.09580838323353294
913.0,0.09077844311377245
914.0,0.0852694610778443
915.0,0.08023952095808383
916.0,0.07449101796407186
917.0,0.06706586826347305
918.0,0.05940119760479042
919.0,0.05269461077844311
920.0,0.0481437125748503
921.0,0.04287425149700599
922.0,0.041437125748502994
923.0,0.0318562874251497
924.0,0.02850299401197605
925.0,0.019880239520958083
926.0,0.023952095808383235
927.0,0.024910179640718563
928.0,0.027065868263473052
929.0,0.03736526946107784
930.0,0.03760479041916168
931.0,0.04
932.0,0.049820359281437125
936.0,0.05532934131736527
937.0,0.06131736526946108
938.0,0.06155688622754491
939.0,0.0629940119760479
943.0,0.07473053892215568
944.0,0.07377245508982036
945.0,0.08119760479041917
946.0,0.08119760479041917
947.0,0.08239520958083832
948.0,0.08455089820359281
949.0,0.0881437125748503
950.0,0.0948502994011976
951.0,0.09652694610778444
952.0,0.10227544910179641
953.0,0.10323353293413173
956.0,0.11425149700598802
957.0,0.1178443113772455
958.0,0.11952095808383234
959.0,0.12191616766467066
960.0,0.11137724550898204
961.0,0.09964071856287425
962.0,0.09652694610778444
963.0,0.09101796407185629
964.0,0.08838323353293413
965.0,0.08335329341317366
966.0,0.07473053892215568
967.0,0.07065868263473053
968.0,0.06634730538922155
969.0,0.05964071856287425
970.0,0.05437125748502994
971.0,0.049820359281437125
972.0,0.04622754491017964
973.0,0.03856287425149701
974.0,0.041916167664670656
975.0,0.04502994011976048
976.0,0.0481437125748503
977.0,0.05341317365269461
978.0,0.057724550898203594
979.0,0.05940119760479042
980.0,0.06107784431137724
981.0,0.06251497005988024
982.0,0.06826347305389222
983.0,0.06994011976047904
984.0,0.05053892215568862
985.0,0.04910179640718563
986.0,0.04383233532934132
987.0,0.04119760479041916
988.0,0.03520958083832335
989.0,0.029940119760479042
990.0,0.024191616766467066
991.0,0.01437125748502994
992.0,0.017964071856287425
993.0,0.022035928143712576
994.0,0.024191616766467066
995.0,0.02658682634730539
996.0,0.029461077844311376
997.0,0.03377245508982036
998.0,0.03736526946107784
999.0,0.04047904191616766
1000.0,0.04095808383233533
