frame,y
75.0,0.17365269461077845
77.0,0.1564071856287425
80.0,0.14011976047904193
83.0,0.12287425149700598
85.0,0.12862275449101795
89.0,0.13197604790419162
93.0,0.1362874251497006
97.0,0.14203592814371258
101.0,0.14778443113772455
104.0,0.13676646706586826
105.0,0.13053892215568863
108.0,0.11137724550898204
111.0,0.0941317365269461
114.0,0.10179640718562874
117.0,0.10562874251497006
120.0,0.11041916167664671
123.0,0.11760479041916168
126.0,0.12
129.0,0.12718562874251496
132.0,0.13149700598802394
133.0,0.1267065868263473
134.0,0.12239520958083833
137.0,0.10179640718562874
138.0,0.09604790419161677
141.0,0.08263473053892216
144.0,0.08742514970059881
147.0,0.09077844311377245
150.0,0.09604790419161677
153.0,0.10179640718562874
156.0,0.1051497005988024
160.0,0.11137724550898204
166.0,0.12191616766467066
169.0,0.1267065868263473
173.0,0.12239520958083833
176.0,0.10706586826347306
179.0,0.08646706586826347
182.0,0.07209580838323354
186.0,0.046706586826347304
189.0,0.03089820359281437
193.0,0.013173652694610778
197.0,0.019401197604790418
201.0,0.029461077844311376
205.0,0.03377245508982036
209.0,0.04095808383233533
